No.,Smiles,Enthalpy(kcal),MW,AMW,nTA,nBM,RBF,nTB,nCsp2,ZM1V,HNar,Xt,BLI,PJI2,GMTIV,S3K,PW2,PW3,PW4,PW5,MAXDN,MAXDP,DELS,Psi_i_0d,Psi_i_1s,MPC06,X3A,X4A,X2Av,X3Av,X4Av,AAC,IDDE,IVDE,Ges,rGes,Xindex,Yindex,IC1,IC2,TIC1,SIC0,SIC5,CIC3,CIC5,SpPosA_A,VE1sign_A,ChiA_X,J_Dz(Z),SpMax_B(s),SpDiam_B(s),ATSC1s,ATSC2s,ATSC4s,ATSC5s,ATSC6s,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1s,GATS2m,GATS8m,GATS2s,GATS3s,GATS5s,GATS6s,GATS7s,GGI3,GGI7,GGI8,GGI9,JGI3,JGI10,SpMax2_Bh(s),SpMin8_Bh(m),SpMin6_Bh(i),P_VSA_LogP_2,P_VSA_LogP_3,P_VSA_LogP_5,P_VSA_MR_6,P_VSA_MR_7,P_VSA_s_3,P_VSA_s_4,P_VSA_ppp_con,Eta_sh_y,Eta_sh_x,SpMaxA_EA(ed),SpDiam_EA(bo),SpMax_EA(dm),Chi0_EA(dm),SM03_EA(dm),SM06_EA(dm),SM10_AEA(bo),SM11_AEA(bo),SM12_AEA(bo),SM13_AEA(bo),SM14_AEA(bo),SM15_AEA(bo),SM02_AEA(dm),SM03_AEA(dm),SM04_AEA(dm),SM05_AEA(dm),SM06_AEA(dm),SM07_AEA(dm),SM09_AEA(dm),Eig02_EA(dm),Eig03_EA(dm),Eig04_EA(dm),Eig05_EA(dm),Eig06_EA(dm),Eig07_EA(dm),Eig09_AEA(ed),Eig12_AEA(ed),Eig13_AEA(ed),Eig15_AEA(ed),Eig05_AEA(bo),Eig06_AEA(bo),Eig08_AEA(bo),Eig09_AEA(bo),MEcc,SPH,PJI3,L/Bw,HOMA,DISPm,QXXm,SpPosA_RG,VE1_RG,VE1sign_RG,WiA_G/D,SpPosA_G/D,SpMaxA_G/D,VE1sign_G/D,TDB02u,TDB04u,TDB05u,TDB02m,TDB04m,TDB05v,TDB03e,TDB02i,RDF020u,RDF045u,RDF055u,RDF060u,RDF070u,RDF080u,RDF095u,RDF105u,RDF120u,RDF130u,RDF145u,RDF155u,RDF030m,RDF035m,RDF040m,RDF045m,RDF055m,RDF060m,RDF070m,RDF085m,RDF110m,RDF130m,RDF085i,Mor06u,Mor07u,Mor08u,Mor09u,Mor10u,Mor11u,Mor12u,Mor15u,Mor16u,Mor24u,Mor25u,Mor26u,Mor29u,Mor30u,Mor31u,Mor32u,Mor04m,Mor07m,Mor09m,Mor11m,Mor13m,Mor15m,Mor18m,Mor23m,Mor24m,Mor26m,Mor30m,Mor31m,Mor32m,Mor08v,Mor10v,Mor13v,Mor16v,Mor20v,Mor23v,Mor24v,Mor25v,Mor29v,Mor11p,Mor18p,Mor13i,Mor08s,Mor10s,Mor13s,Mor15s,Mor20s,Mor27s,Mor30s,ISH,H0u,H7u,HATS0u,HATS1u,HATS3u,HATS4u,HATS5u,H0m,HATS0m,HATS1m,HATS2m,HATS5m,HATS2v,HATS3p,HATSs,RARS,R3u,R1u+,R3u+,R4u+,R5u+,R7u+,R1m,R2m,R1m+,R2m+,R3m+,R4m+,R5v+,R6v+,R7v+,R2p+,R4p+,R2s,R2s+,R3s+,R5s+,R6s+,SHP2,nCt,n=C=,nR#CH/X,DLS_01,DLS_02,DLS_04,DLS_05,LLS_01
1,CCCCCCCCCCCCCCCCCC,-99.0918876,254.56,4.545714286,2,0,0.272727273,0,0,66,1.8,0.300280602,1.573096511,0.888888889,3281,17.06666667,0.481481481,0.238095238,0.114417989,0.056176822,0.126730104,0.293903371,1.175613482,0,0,2.564949357,0.263807119,0.187237167,0.371859217,0.263807119,0.187237167,0.905928216,3.169925001,0.503258335,9,0.5,0.750263756,1.027317742,1.067689824,1.649984495,59.79063012,0.155996702,0.508171906,3.698843979,2.856220302,0.617198088,0,0.999126108,2.862306209,3.498174133,3.969542236,4.794642857,7.051020408,7.852040816,7.391581633,6.931122449,-0.001490655,-0.001624431,-0.001776045,-0.001949318,-0.002149248,-0.002382499,-0.154391371,1.459280918,0.958956032,1.268832392,0.852996566,0.870056497,0.880414313,0.892365638,0.125,0.03125,0.024691358,0.02,0.008333333,0.002066116,4.198808453,1.347650655,1.191663975,40.55250783,0,0,0,0,40.55250783,17.65040852,0,0,0,0.231129948,3.939231012,0,0,0,0,1.879385242,1.732050808,1.532088886,1.285575219,1,0.684040287,0.347296355,0,-0.347296355,-0.684040287,-1,-1.285575219,-1.732050808,0,0,0,0,0,0,1.815463281,0.794730727,0.521982166,0.135055541,2.285575219,2,1.347296355,1,0.999996494,0.967180714,0.89683586,130.47,0,0,9.345274689,0.45685197,3.747549062,0,1.049365612,1.035562351,1.035562351,0,2.128796296,3.614805556,4.955762963,0.490070086,0.645727206,1.337731812,2.641716668,2.584804336,6.707144568,3.023276584,0.624836706,2.997718829,2.22976012,0.003759951,0.336126167,0.000102907,0.393933293,0,0.462578638,0,0.328990944,0.125924037,2.335619494,0.040210318,0.004420822,0.103413425,0.036869248,0.102519932,0.096450661,0,6.509645432,4.310771585,1.658209373,2.368253693,2.588620026,0.107732286,-1.304041703,-1.643522839,-1.035810198,1.955254162,0.039712246,0.79613981,0.725397515,-1.770442678,0.416483939,0.691370307,2.306876818,-1.348355275,0.447672346,0.430398732,0.384106144,-0.354791148,0.28455323,0.195684938,-0.03010533,0.062121476,0.068304562,-0.008087137,0.309145764,0.161539183,-0.304987505,0.761516893,0.224106524,-0.425076068,0.18253677,-0.544422983,-0.229502499,-0.033362426,-0.408218797,0.428790339,-0.322104595,0.611598236,3.630507878,0.951217834,2.242331573,-0.19060596,4.309355448,3.205156366,0.211126749,0.580197952,3,0.919502206,0.200862535,0.074497871,0.441625915,0.387398939,0.348078127,0.395154164,0.013066851,0.014687873,0.016488768,0.009987486,0.042439698,0.088813049,10.46761819,0.522379492,2.676860698,0.060782621,0.037491501,0.033666271,0.019427972,0.011618541,0.323496415,0.213845256,0.028720776,0.014783009,0.008808741,0.005462136,0.003891713,0.002529808,0.001932216,0.014783009,0.005482037,2.925926503,0.061335071,0.043836074,0.021361702,0.016801657,0.368562059,0,0,0,0.75,0.5,0.2,0.5,0.666666667
2,CCCCCCCCCCCCCCCC,-89.48,226.5,4.53,2,0,0.265306122,0,0,58,1.777777778,0.321013467,1.582842712,0.875,2255,15.07692308,0.479166667,0.236607143,0.113095238,0.055386425,0.127222222,0.290220142,1.160880567,0.000107783,0.000226279,2.397895273,0.265931291,0.188980579,0.374474335,0.265931291,0.188980579,0.904381458,3,0.543564443,8,0.5,0.776510735,1.081798935,1.07832208,1.701150933,53.91610398,0.160241762,0.542796465,3.455363119,2.580391,0.614871965,0,0.99900959,2.828262413,3.493259923,3.957699095,4.3544,6.3328,6.9632,6.5008,6.0384,-0.001906318,-0.00210084,-0.002325289,-0.002587146,-0.002896613,-0.003267974,-0.168945929,1.454312194,0.950776144,1.249731529,0.841924399,0.863512204,0.877004582,0.89295012,0.125,0.03125,0.024691358,0.02,0.009615385,0.002754821,4.189730635,1.225065094,1.068857991,35.48344435,0,0,0,0,35.48344435,17.65040852,0,0,0,0.2605801,3.923141122,0,0,0,0,1.847759065,1.662939225,1.414213562,1.111140466,0.765366865,0.390180644,0,-0.390180644,-0.765366865,-1.111140466,-1.414213562,-1.662939225,-1.961570561,0,0,0,0,0,0,1.381966011,0.381966011,0.172909085,0,2.111140466,1.765366865,1,0.609819356,0.999994412,0.959282912,0.882406898,103.52,0,0,8.297334174,0.456783368,3.748652837,0,1.040898806,1.025457236,1.025457236,0,2.126354167,3.612619048,4.953435897,0.48401228,0.635312251,1.32227984,2.639374979,2.585103803,5.944680245,2.652798243,0.521883422,2.997567075,1.930308895,0.00313331,0.336016224,0,0.39393318,0,0.462578637,0,0.289216346,0.12591479,2.021432829,0.03758874,0.003692436,0.103261671,0.034751287,0.102048114,0.095612175,0,6.509173402,3.367544082,1.34898906,2.102465672,2.377825729,0.148561421,-1.253059034,-1.450938461,-0.926905026,1.841678358,0.051980558,0.725154575,0.71422933,-1.524265518,0.377390418,0.71719,1.97936241,-1.212255665,0.395756417,0.371361979,0.392275697,-0.314945987,0.250785689,0.169457777,-0.02758321,0.055637982,0.093520914,-0.010722501,0.297173518,0.137698085,-0.259590047,0.682111403,0.194893133,-0.315801577,0.166913854,-0.484807552,-0.191289304,-0.022512388,-0.350194216,0.400188148,-0.298024447,0.509937944,3.26997914,0.924306974,1.965256153,-0.181352541,3.846329775,2.836162972,0.178033014,0.5,3,0.705408714,0.224654872,0.082558622,0.485657759,0.420086098,0.374866267,0.39102467,0.014348108,0.015903455,0.017503206,0.010189674,0.046110744,0.096369315,10.48226454,0.558564828,2.639417311,0.066778555,0.041416715,0.036793552,0.021235478,0.012649859,0.317535264,0.206890259,0.031072169,0.015564374,0.009143384,0.005447711,0.003807421,0.002415502,0.001946303,0.015564374,0.005957174,2.90960218,0.067362067,0.047648134,0.023122492,0.018186532,0.392607977,0,0,0,0.75,0.5,0.2,0.5,0.666666667
3,CCCCC(C)(C)CC(C)(C)CCCC,-87.6195996,212.47,4.520638298,6,0,0.173913043,0,0,66,1.5,0.362152032,1.463234384,1,1226,7.875,0.561111111,0.262020202,0.136150403,0.070130439,0.715028345,0.440829082,4.686576279,-0.000227173,0.000397427,2.302585093,0.210707521,0.146470105,0.353279505,0.210707521,0.146470105,0.903453555,2.706890596,1.429473298,7,0.466666667,1.118323059,2.102654438,1.359668438,2.440511853,63.90441657,0.162649942,0.607266162,2.181475,2.181475,0.551401056,0.615208102,0.99690791,4.041099478,3.906354851,4.830648795,4.812811227,7.158131507,12.62811227,14.99309642,13.20699411,-0.275727513,0.155531189,-0.246585648,-0.010526316,0.131481481,-0.23117284,-0.520572199,1.151064815,1.167746914,0.594719523,1.516574484,1.424269885,1.050193353,0.472440742,1.625,0.03125,0.024691358,0.02,0.1015625,0,4.201630578,1.416785847,0.925710933,17.74172217,0,0,0,0,17.74172217,52.95122557,0,0,0.133333333,0.851788458,5.301339563,0,0,0,0,2.909304535,1.475081167,1.437023463,0.303932843,0.2262395,-0.369764688,-1,-1,-1,-1,-1.648249124,-1.786270511,0,0,0,0,0,0,0,2,1.262853362,0.159152583,0,1.303932843,1.2262395,0,0,0.998882274,0.79503874,0.989777342,18.83,0,0.732084158,21.5596625,0.459213864,4.311942854,0.02506402,0.943745817,1.012445281,0.933265677,0.001560967,2.122788889,3.519853801,4.3355,0.623496716,0.593479033,1.323002398,2.756360977,2.57794543,6.424893869,24.76651384,21.07761005,12.31711464,12.12017834,5.530210435,3.147323947,0.003273339,2.335352391,0.000184695,0.000210064,0,5.807601934,1.437196362,2.961221391,2.19757674,1.641213676,0.539638629,0.415195244,0.289115739,0.052651078,0,7.24414711,-0.388613058,0.498141667,1.465207237,3.71970786,-0.361882329,-3.19934599,-2.44405081,-1.095375682,0.729978015,-0.117377437,0.914840088,0.400848347,-0.764858413,0.330380489,1.490453255,0.079948062,0.617602444,0.751571725,0.352625243,-0.049905017,-0.642947527,0.048590594,-0.075833712,0.023735975,0.045281252,-0.024060631,0.015541775,0.290555036,0.074409144,-0.955746627,0.685925289,-0.174964348,-0.487805783,-0.022076938,-0.319950714,-0.044740643,0.117337892,-0.049215481,-0.634930918,-0.503170974,2.493153365,0.906660555,-0.209010469,1.988020334,-1.129904092,2.53332914,2.084057861,0.163161937,0.632960032,3,1.254072147,0.224710853,0.124552805,0.364142176,0.616152016,0.45984476,0.556431008,0.026753932,0.020698229,0.027148396,0.042641617,0.052640344,0.106451218,11.72297794,0.711793536,2.208711207,0.076902838,0.039241977,0.041614034,0.036726868,0.021107929,0.346556278,0.295759958,0.038342711,0.018800159,0.012496387,0.01852578,0.011869578,0.008449516,0.007812397,0.018800159,0.01852578,2.986761431,0.075200635,0.051175073,0.062193774,0.050736094,0.402688727,0,0,0,0.75,0.666666667,0.2,0.5,0.666666667
4,CCCC(C)(CC)CC(C)(CC)CCC,-82.9589826,212.47,4.520638298,6,0,0.173913043,0,0,66,1.5,0.362152032,1.4892316,1,1082,5.04,0.553809524,0.330119623,0.164846918,0.067998807,0.671944444,0.486180556,4.645921202,-0.000227173,0.000402588,2.397895273,0.213388348,0.143703188,0.316063359,0.213388348,0.143703188,0.903453555,2.973557262,1.429473298,8,0.533333333,1.224692246,2.568696432,1.359668438,2.440511853,63.90441657,0.162649942,0.668553422,2.096368617,1.841049468,0.564326024,0.503225921,0.992842368,4.470636783,3.882890033,4.844413289,5.062811227,6.221961295,14.04606157,16.64848348,16.11645541,-0.12962963,0.003216374,-0.150300926,-0.033785273,-0.015393519,0.128217593,-0.476128202,1.151064815,0.550509259,0.772579567,1.036193561,1.172764667,0.981935661,1.000462749,1.625,0.03125,0,0,0.08125,0,4.200768426,1.284960731,1.049148195,17.74172217,0,0,0,0,17.74172217,52.95122557,0,0,0.133333333,0.906310823,5.341663311,0,0,0,0,2.994843584,1.173653246,1.137887632,0.504939446,0.362972524,-0.298582859,-0.567689805,-0.672156128,-1.306190655,-1.403365835,-1.718264685,-1.742592586,0,0,0,0,0,0,0,2,0.633142967,0.282925049,0,1.504939446,1.362972524,0.432310195,0.327843872,0.962643335,0.448002213,0.749617737,1.86,0,0.91394309,60.89942233,0.460244235,4.771546231,0.012364466,0.86973543,1.008942751,0.860443193,0.082034873,2.122777778,3.541912281,4.178888889,0.623485605,0.647422208,1.128898716,2.756328464,2.577934319,9.874226655,39.3992693,29.47905421,31.37079473,11.67178103,5.26478566,0,0,0,0,0,0,6.361425363,2.05338594,5.281034616,5.743916744,3.768232055,2.097250406,1.19962033,0,0,0,0.000200623,-3.338814206,0.003393657,1.190812523,4.133688096,-0.958853812,-3.031848996,-2.777197365,-0.730573667,1.106820283,-0.297255627,0.990030204,0.288578278,-1.236249105,0.391842613,1.453675172,0.062423975,0.698034348,0.705918959,0.451374552,0.173722153,-0.563889747,0.05700279,-0.056738104,-0.152390069,-0.012932483,0.069967438,-0.006904542,0.276918694,0.111257848,-0.936707168,0.409393966,-0.165102999,-0.369659222,-0.066372491,-0.438792496,-0.11480978,0.041130587,-0.250634583,-0.37760818,-0.481445005,1.546612695,1.326437858,-0.92968939,1.708843558,-0.767480594,2.403287867,2.536969948,0.225958954,0.679969069,3,0.655629854,0.242484051,0.162938467,0.293623227,0.40641367,0.637686212,0.674069141,0.040470448,0.029836081,0.025911988,0.066001508,0.05649347,0.090338416,12.48585353,0.742078714,1.935861781,0.101552655,0.044380322,0.031545303,0.03371147,0.026169945,0.431572077,0.290089463,0.040790348,0.020784102,0.017722047,0.019992726,0.018438978,0.014680404,0.013965653,0.020784102,0.019992726,3.128984532,0.074784227,0.07088819,0.073755911,0.058721617,0.356546643,0,0,0,0.75,0.666666667,0.2,0.5,0.666666667
5,CCCCCCCCCCCCCCC,-84.39,212.47,4.520638298,2,0,0.260869565,0,0,54,1.764705882,0.333131418,1.588760049,1,1834,14,0.477777778,0.235714286,0.112301587,0.054912186,0.12755102,0.28799792,1.151991678,-0.000203205,0.000391926,2.302585093,0.267258898,0.190090023,0.376083638,0.267258898,0.190090023,0.903453555,2.973557262,0.566509507,7,0.466666667,0.791560982,1.114124248,1.084254462,1.729589799,50.95995969,0.162649942,0.561710348,3.322267992,2.434518817,0.610211359,0.03482197,0.998938846,2.807925739,3.490441201,3.950394612,4.134676324,5.974083296,6.518786781,6.05522861,5.591670439,-0.00218254,-0.002421652,-0.002700617,-0.003030303,-0.003425926,-0.003909465,-0.177338981,1.451342593,0.94531893,1.238968481,0.835812071,0.860394779,0.87603832,0.89481057,0.125,0.03125,0.024691358,0.02,0.010416667,0.003305785,4.183959227,1.155895536,0.994285107,32.94891261,0,0,0,0,32.94891261,17.65040852,0,0,0,0.278210295,3.912590403,0,0,0,0,1.827090915,1.618033989,1.338261213,1,0.618033989,0.209056927,-0.209056927,-0.618033989,-1,-1.338261213,-1.618033989,-1.827090915,0,0,0,0,0,0,0,1.132232522,0.198062264,0.050144176,0,2,1.618033989,0.790943073,0.381966011,0.999992785,0.954232182,0.999273708,90.56,0,0.163595812,7.807501119,0.456743044,3.738417558,0,1.036377428,1.019944198,1.019944198,0,2.124733333,3.611017094,4.952277778,0.48022204,0.628901235,1.312700402,2.637957208,2.585127927,5.563448083,2.467559073,0.4840984,3.014393111,1.780583283,0.00281999,0.335949481,0,0.393933124,0,0.462578637,0,0.269329047,0.125910005,1.865939009,0.036277951,0.003425144,0.104607245,0.033692306,0.101812206,0.095171833,0,6.508937386,2.84783429,1.366517295,2.030336961,2.273875749,0.072569078,-1.283212323,-1.346530465,-0.854050735,1.737352912,0.06141453,0.687640243,0.676316928,-1.401995278,0.389007453,0.701917609,1.826759838,-1.147435252,0.388466412,0.34256668,0.383325867,-0.29286147,0.238917654,0.157069607,-0.024958377,0.050167324,0.099141195,-0.004437413,0.285945398,0.128003204,-0.226213634,0.629426166,0.185020914,-0.276411081,0.164411701,-0.450583856,-0.172658999,-0.011058077,-0.324044862,0.363900549,-0.285985938,0.4891391,3.182085786,0.798547668,1.873047814,-0.13698351,3.634257605,2.649100881,0.214265382,0.52815871,3,0.582144637,0.239188597,0.087555414,0.508765633,0.439357543,0.388885542,0.388795742,0.015150036,0.016524301,0.018021023,0.010354651,0.048037451,0.100413278,10.50000708,0.578534749,2.611543325,0.072358526,0.043702675,0.03972879,0.022458216,0.013538484,0.313264005,0.202736809,0.032210618,0.016368286,0.009278213,0.005479047,0.003832074,0.002543419,0.002140009,0.016368286,0.006251028,2.895893967,0.070525428,0.051027424,0.024465368,0.01931222,0.405916785,0,0,0,0.75,0.5,0.2,0.5,0.666666667
6,CCC(C)(CC)CC(C)(CC)CC,-72.0125078,184.41,4.497804878,6,0,0.15,0,0,58,1.444444444,0.400374136,1.487436867,1,676,3.703703704,0.577472527,0.361882562,0.13143267,0.054898093,0.679791667,0.441041667,4.393055556,-0.000809791,0.001207765,1.609437912,0.237098164,0.135355339,0.306606506,0.237098164,0.135355339,0.901170196,2.16197818,1.460484681,5,0.384615385,1.268296279,2.818946309,1.364250705,2.228821981,55.93427889,0.16820559,0.49974023,2.549495732,2.680167732,0.578912903,0.435102976,0.991309007,4.361610926,3.890297355,4.84227183,4.67415229,5.219846817,14.42861392,14.4943486,13.99583581,-0.148962149,-0.116569705,-0.007122507,-0.17983313,0.138888889,0.464285714,-0.517306606,1.097492251,0,0.753883797,0.913168957,0.817421977,1.262145262,0.823138214,1.375,0,0,0,0.076388889,0,4.193325199,1.034543085,0.989078201,12.6726587,0,0,0,0,12.6726587,52.95122557,0,0,0.153846154,1.051330596,5.307059042,0,0,0,0,2.983110855,0.618033989,0.618033989,0.420189585,0.142909278,-0.520773425,-1.251060047,-1.331515116,-1.618033989,-1.618033989,-1.874960086,0,0,0,0,0,0,0,0,0.694421377,0.585786438,0,0,1.420189585,1.142909278,-0.251060047,-0.331515116,0.984045941,0.557383679,0.794871795,3.03,0,0.169799423,34.6080718,0.460537066,4.569989107,0.004830958,0.88746429,1.012143692,0.874457804,0.084105085,2.118769231,3.531679739,4.054512346,0.636478385,0.547334675,0.948581315,2.772536709,2.577169045,9.521166344,26.28562209,16.53172435,14.5307053,12.49411807,3.25150558,0,0,0,0,0,0,6.400033898,2.785416073,4.511419887,3.829425826,0.613228987,1.027051642,0.552898878,0.00039308,0,0,0.081046671,-3.08665931,-0.208950809,1.790225124,3.199819196,-1.409070477,-2.229303066,-1.734656281,-0.858472881,0.834084209,-0.770460469,0.882984186,0.480278758,-0.970608197,0.46873763,1.599203188,-0.152478202,0.782287744,0.515930365,0.214274165,0.246983228,-0.625302686,-0.029083003,-0.099851861,-0.067917503,-0.070341639,0.060033867,-0.023843444,0.343560353,0.087535396,-0.59188618,0.175527537,-0.282659286,-0.365987312,-0.109488308,-0.260700388,-0.210493789,0.0929411,-0.210591312,-0.177249032,-0.47698259,0.984344513,2.790387826,-2.078321075,0.964827035,-1.033962202,1.434610328,2.23637,0.395475914,0.636014671,3,0.814627318,0.262502627,0.159173202,0.365071262,0.59021409,0.870636355,0.614544642,0.036829279,0.027788023,0.028070536,0.066094125,0.05954175,0.113940533,12.19713418,0.808872212,2.000637037,0.097975102,0.049177736,0.040625517,0.044688115,0.029053243,0.386710212,0.279906518,0.04206743,0.021066512,0.022328073,0.022742206,0.0152606,0.01470726,0.005038363,0.021066512,0.022742206,3.026642369,0.084926287,0.078060688,0.061042398,0.058829038,0.395041641,0,0,0,0.75,0.5,0.2,0.5,0.666666667
7,CCCC(C)(C)CC(C)(C)CCC,-74.8566792,184.41,4.497804878,6,0,0.15,0,0,58,1.444444444,0.400374136,1.457106781,1,740,6.12244898,0.570512821,0.269425019,0.15,0.039012856,0.714861111,0.410625,4.430121882,-0.000809791,0.001192281,2.079441542,0.200761441,0.166225013,0.353247284,0.200761441,0.166225013,0.901170196,2.469670487,1.460484681,6,0.461538462,1.191963726,2.435159878,1.364250705,2.326382956,55.93427889,0.16820559,0.578760448,2.256812805,2.256812805,0.514094986,0.667307878,0.995159146,4.068721005,3.908494256,4.829799929,4.42415229,6.372285842,13.17578822,14.28346222,10.99211779,-0.32000407,0.173489909,-0.427873714,0.21618904,-0.261599512,0.25867783,-0.564765669,1.097492251,0.357578929,0.540184453,1.586255934,1.995375225,0.335913021,1.59483029,1.625,0.03125,0,0,0.116071429,0,4.193870519,1.269446901,0.803551867,12.6726587,0,0,0,0,12.6726587,52.95122557,0,0,0.153846154,0.993554811,5.270171402,0,0,0,0,2.907145933,1.156833488,1.092047211,-0.259134085,-0.526826205,-0.584945679,-1,-1,-1.5785074,-1.689065587,-1.893859539,0,0,0,0,0,0,0,0,2,0.282258883,0,0,0.740865915,0.473173795,0,0,0.996864309,0.699614017,0.979054054,10.97,0,0.448407461,20.75260603,0.459444007,4.401520223,0.026972849,0.928414718,1.003752858,0.915656983,0.001186367,2.11875641,3.506738562,4.24534127,0.636465565,0.57876713,1.214096652,2.77255977,2.577156224,5.655467577,22.34695593,16.9875808,7.730455276,6.530750107,2.925025817,2.160916483,0,0.000314163,0,0,0,5.766223884,1.438408989,2.633071282,2.044789233,1.387361347,0.269395678,0.276324521,0.061859309,0.035768112,0,4.166018686,-0.461958988,0.545747278,1.361197622,3.659232858,-0.203112268,-3.020619898,-2.262123538,-0.868313965,0.575839454,-0.090791112,0.968887041,0.411346182,-0.780839162,0.17995155,1.416489811,0.031006526,0.869763125,0.682928602,0.374528196,-0.122556344,-0.606625919,0.058086376,-0.125636753,0.003289401,-0.031923368,0.011626958,-0.016725743,0.267941855,0.093870011,-0.770074507,0.582662365,-0.196620076,-0.394492479,-0.034787971,-0.275684495,-0.099466662,0.134925722,-0.108013475,-0.70172437,-0.425944974,2.628700287,1.190786938,-0.071808463,2.013767759,-0.930946231,1.995456127,1.89856488,-0.126150957,0.776432235,3,0.360628485,0.258553033,0.145900084,0.36479287,0.72267485,0.564028924,0.555566191,0.031428829,0.021388575,0.029679784,0.044685177,0.055511765,0.116248393,11.92918832,0.774857176,2.055787709,0.095064261,0.038087622,0.043623546,0.048132149,0.01776032,0.329847297,0.290610989,0.036248665,0.021293376,0.01686272,0.020164978,0.0090747,0.010682173,0.006408381,0.021293376,0.020164978,2.917141586,0.085173505,0.060495832,0.067352551,0.057611441,0.427538027,0,0,0,0.75,0.5,0.2,0.5,0.666666667
8,CCCCCCCCCCCCC,-74.52,184.41,4.497804878,2,0,0.25,0,0,46,1.733333333,0.362152032,1.603553391,1,1156,12,0.474358974,0.233516484,0.110347985,0.05374483,0.128472222,0.282488319,1.129953277,-0.000714025,0.001175779,2.079441542,0.270710678,0.193048541,0.380180047,0.270710678,0.193048541,0.901170196,2.777362795,0.619382195,7,0.538461538,0.826780311,1.193104623,1.097559672,1.793000892,44.99994657,0.16820559,0.601729537,3.02975389,2.133754718,0.605788113,0.042586368,0.998761987,2.758149818,3.483780633,3.931683281,3.696311719,5.257733492,5.629982153,5.163593099,4.697204045,-0.002950753,-0.003330003,-0.003785104,-0.004341338,-0.00503663,-0.005930577,-0.197021661,1.444068752,0.929705215,1.21447746,0.822302447,0.855194545,0.87712261,0.904532692,0.125,0.03125,0.024691358,0.02,0.0125,0.005509642,4.168743357,1.001694658,0.810803118,27.87984913,0,0,0,0,27.87984913,17.65040852,0,0,0,0.321350862,3.88376727,0,0,0,0,1.770912051,1.497021496,1.136129493,0.709209774,0.241073361,-0.241073361,-0.709209774,-1.136129493,-1.497021496,-1.770912051,-1.941883635,0,0,0,0,0,0,0,0,0.585786438,0,0,0,1.709209774,1.241073361,0.290790226,-0.136129493,0.999987298,0.940911838,0.99441075,68.31,0,0.185522926,6.762724575,0.456644047,3.740535105,0,1.026773055,1.007870955,1.007870955,0,2.121,3.607343434,4.948488889,0.471148631,0.612585142,1.287588997,2.634412779,2.585443721,4.800983761,2.097080732,0.394835822,2.997339444,1.481132057,0.00219335,0.335831691,0,0.393933012,0,0.462578636,0,0.229554449,0.125900435,1.554951368,0.033656373,0.002793582,0.103034041,0.031574344,0.101340389,0.094291148,0,6.508465356,1.80172232,1.154102602,1.786260855,2.205628687,0.011640807,-1.36033032,-1.203124582,-0.784550223,1.506946789,0.11853029,0.608839502,0.606781472,-1.155978828,0.359093783,0.679598593,1.508043567,-0.999550404,0.339171083,0.2910577,0.356045628,-0.252096225,0.198438115,0.130049271,-0.02371236,0.041183562,0.111729666,-0.003369555,0.26850635,0.103207819,-0.179672051,0.521447233,0.162806658,-0.208671907,0.149975731,-0.39116974,-0.132043868,-0.00205571,-0.270527498,0.274879308,-0.258996305,0.480859214,2.809068318,0.564845862,1.65720362,-0.185596844,3.203166884,2.223657208,0.214689163,0.667399195,3,0.323158716,0.273751795,0.098871719,0.568109495,0.482388671,0.424227283,0.382929121,0.016883782,0.018023215,0.019124434,0.010872498,0.052729581,0.110191597,10.51958771,0.625080694,2.558569045,0.080938413,0.049150553,0.044132636,0.02501479,0.015192568,0.30471464,0.193247221,0.035030044,0.017104772,0.0094795,0.005180843,0.003757131,0.002901552,0.002896851,0.017104772,0.006897321,2.871356243,0.078573035,0.056152047,0.026817618,0.021468455,0.435489517,0,0,0,0.75,0.333333333,0.2,0.5,0.666666667
